company_name,product_name,category,details
axa,Private Rentenversicherung,Rentenversicherung,"Kostenlose und unverbindliche 30-minütige Altersvorsorgeberatung
Individuelle Rentenlösung unter Einbezug von Alter, Einkommen und Zielen
Garantierte Leistungen und langfristige Sicherheit
Individuelle Gestaltungsmöglichkeiten und eine größere Flexibilität
Möglichkeit, den Rentenbeginn und damit den Auszahlungsbeginn flexibel zu gestalten
Wahl zwischen verschiedenen Auszahlungsformen: monatliche Rente, Einmalzahlung oder eine Kombination aus beiden
Zusätzlicher Schutz vor Altersarmut
Steuerliche Vorteile bei der privaten Rentenversicherung
Vererbbarkeit und Todesfall-Leistung
Möglichkeit,"
axa,Krankentagegeld-Versicherung Krankengeld easy von AXA,Krankenversicherung,"Die flexible Krankentagegeld-Versicherung fängt Sie bei längerer Arbeitsunfähigkeit finanziell auf.
Sie können sich auf Ihre Genesung konzentrieren.
Die Versicherung ist schon ab 1,65 Euro pro Monat erhältlich.
Wenn Sie länger als sechs Wochen krank sind, schließt die Krankentagegeld-Versicherung die finanzielle Lücke, die durch den Wegfall eines Teils Ihres Einkommens entsteht.
Die Versicherung bietet Kinderkrankengeld für Eltern erkrankter Kinder.
Die Vertragslaufzeit ist flexibel und monatlich kündbar.
Das Krankentagegeld ist frei von steuerlichen Abzügen und Sozialabgaben.
Der Online-Abschluss ist einfach und schnell mit wenigen Klicks möglich.
Nach Abschluss der Versicherung gilt eine Wartezeit von drei Monaten sowie eine Begrenzung der Leistung auf insgesamt 60 Tage in den Monaten vier bis zwölf, gerechnet vom Versicherungsbeginn an.
Bei Arbeitsunfähigkeit durch einen Unfall entfällt die Wartezeit sowie die Leistungsbegrenzung.
Bei Arbeitsunfähigkeit bekommen Sie Krankengeld easy als gesetzlich krankenversicherte:r Angestellte:r ab der 7. Krankheitswoche zusätzlich zum Krankengeld Ihrer Gesetzlichen Krankenkasse.
Das Krankengeld easy wird Ihnen so lange gezahlt, wie auch Ihre Gesetzliche Krankenkasse Krankengeld bezahlt. Das bedeutet: Für maximal 72 Wochen innerhalb von drei Jahren, wenn die Krankschreibung für dieselbe Erkrankung gilt.
Wenn Sie aktuell krankgeschrieben sind, können Sie die Krankentagegeld-Versicherung zwar abschließen, erhalten aber für Ihre aktuelle Arbeitsunfähigkeit kein Krankentagegeld. Krankengeld easy greift nur für Arbeitsunfähigkeiten, die nach Vertragsabschluss eintreten."
axa,Betriebshaftpflichtversicherung von AXA,Haftpflichtversicherung,"Deckt Risiken von Unternehmen und Freiberuflern ab, die entstehen, wenn durch die betriebliche Tätigkeit oder gelieferte Produkte Personen-, Sach- oder Vermögensschäden bei einem Dritten entstehen.
Prüft, ob der Versicherte tatsächlich haftet und wehrt unbegründete Forderungen ab.
Bietet modular gestaltbare Deckungssummen und Selbstbeteiligungen.
Leistet Schadenersatz bei begründeten Forderungen.
Mitversicherung von IT und Cyber-Risiken möglich.
Absicherung von Unternehmen und Mitarbeitern im Betrieb und auf fremden Grundstücken bei Personen-, Sach- und Vermögensschäden Dritter.
Mitversicherung von Mietsachschäden (Schäden am Eigentum des Vermieters).
Absicherung von Bearbeitungsschäden und Schlüsselverlustrisiko bis zur vollen Versicherungssumme für Sachschäden.
Versicherung der Umwelthaftpflicht (z. B. für die Lagerung umweltgefährdender Stoffe wie Farben, Lacke, Lösungs- und Reinigungsmittel).
Internet-Technologien: Schutz vor Schadenersatzansprüchen (z. B. wegen versehentlicher Verbreitung von Computerviren).
Alternativ Absicherung von Eigen- und Drittschäden mit der Cyberdeckung: Versichert sind Kosten für Vermögensschäden, die Ihnen durch einen Cyber-Angriff entstehen.
Personenschäden auf dem Betriebsgrundstück aufgrund von Verkehrssicherungspflichtverletzungen (Kunde rutscht auf Ihrem nicht geräumten Betriebsgrundstück aus und verletzt sich).
Versichert ist der Betrieb einer Land- und Forstwirtschaft.
Schutz bei Personen-, Sach- und Vermögensschäden durch verkaufte Produkte (z. B. Milch mit Medikamentenrückständen).
Beitragsfreie Mitversicherung branchenüblicher Nebenrisiken, wie z.B. Ferien auf dem Bauernhof mit bis zu 15 Betten und bis zu 20 Abstellplätze für Wohnwagen.
Beitragsfreie Mitversicherung von bis zu drei Windkraftanlagen ohne Höhenbegrenzung und Photovoltaikanlagen mit bis zu 500 kWp.
Zusätzliche Absicherungsmöglichkeit von Ansprüchen aus dem Gebrauch von Flugdrohnen (UAV) ohne Verbrennungsmotor mit einem Gesamtgewicht bis zu 5 kg im Rahmen der versicherten Berufsausübung. Diese Leistung können Sie kostengünstig dazubuchen.
Die Betriebshaftpflicht ist ein Bestandteil zur Rundum-Absicherung ""Profi-Schutz"". AXA bietet Ihnen mit Profi-Schutz die Möglichkeit, das eigene Versicherungspaket aus verschiedenen Produkten zusammenzustellen.
Für weiterführende Fragen zur Betriebshaftpflichtversicherung stehen wir Ihnen gerne zur Verfügung: Wenden Sie sich an unsere kostenlose Hotline, schreiben Sie uns eine E-Mail oder nutzen Sie unsere Beratung vor Ort."
axa,Haus- und Grundbesitzerhaftpflicht von AXA,Haftpflichtversicherung,"Haftpflichtschutz für Haus- und Grundbesitz
Versicherungssumme 30 Mio. Euro
Schutz vor Schadenersatzforderungen
Personen, Sach- und Vermögensschäden, die von Ihrem Grundstück und den darauf stehenden Gebäuden ausgehen, sind mitversichert
Schäden durch Schadhaftigkeit von Treppen und Wegen sind abgedeckt
Schäden durch mangelhafte Beleuchtung oder Glatteis bzw. Verschmutzung von Gehwegen sind abgedeckt
Schäden durch sich lösende Gebäudeteile sind abgedeckt
Schäden bei kleineren Bauvorhaben sind abgedeckt
Im Falle von Wohnungseigentümergemeinschaften erstreckt sich der Versicherungsschutz der Grundbesitzerhaftpflicht auch auf Schäden aus den Gefahren des gemeinschaftlichen Eigentums, zum Beispiel Treppenhaus, Einfahrt oder Dach.
Die Beiträge zur Haus- und Grundbesitzerhaftpflichtversicherung sind umlagefähig und steuerlich absetzbar, wenn die Immobilie vermietet ist.
Bei endgültigem Wegfallen des Versicherungsrisikos, etwa durch Veräußerung des Grundstücks oder Hauses, endet der Vertrag schon vor Ende der vereinbarten Dauer.
Die Versicherung kann zum ersten eines jeden Monats gekündigt werden.
Eine Selbstbeteiligung kann vereinbart werden.
Es gibt Deckungsbeschränkungen, zum Beispiel für Schäden aus vorsätzlicher Handlung, von Immobilien im Ausland und von überwiegend gewerblichen Objekten.
Die Versicherung ist auch für unbebaute Grundstücke sinnvoll, da der Besitzer für alle Schäden an Dritten haftet, die auf dem Grundstück oder durch Dinge auf dem Grundstück entstehen."
axa,Tierhalterhaftpflichtversicherung von AXA,Haftpflichtversicherung,"Deckungssumme bis zu 30 Millionen Euro
Monatlich kündbar
Für Pferdebesitzer:innen bereits ab 153,99 Euro im Jahr
Für Hundebesitzer:innen bereits ab 60,34 Euro im Jahr
Greift bei Personen-, Sach- oder Vermögensschäden, die Ihr Tier gegenüber Dritten anrichtet
Übernimmt medizinische Kosten, Schmerzensgeldforderungen und andere finanzielle Folgen, die Ihr Vierbeiner verursacht
Hunde und Pferde sind von der privaten Haftpflicht ausgenommen
Mietsachschäden, Teilnahme an Hundeschule, Welpen mitversichert, Forderungsausfalldeckung, vorübergehende Auslandsaufenthalte, Therapiehunde versicherbar, Schäden durch tierische Ausscheidungen sind abgedeckt
Fohlen mitversichert, Forderungsausfalldeckung, vorübergehende Auslandsaufenthalte, Schäden durch tierische Ausscheidungen sind abgedeckt
Übernimmt finanzielle Schäden bis zur Deckungssumme bei Sach-, Vermögens- und Personenschäden
Kommt für Schäden in einer gemieteten Immobilie auf, die Ihr Hund verursacht hat
Bietet weltweiten Schutz für einen Zeitraum von bis zu fünf Jahren bei vorübergehendem Auslandsaufenthalt
Greift auch, wenn Ihr Tier unabsichtlich oder absichtlich einen Deckakt vollzieht, und dies zu Schäden bei Dritten führt
Deckt Schäden, die durch Dritte verursacht wurden und die aufgrund von Zahlungsunfähigkeit nicht beglichen werden können
In einigen Bundesländern besteht eine allgemeine Versicherungspflicht für Hundebesitzer:innen
In einigen Bundesländern besteht eine Versicherungspflicht für bestimmte Hunderassen
Bei Auslandsreisen kann die Tierhalterhaftpflichtversicherung im Zielland zu den Pflichtversicherungen gehören
Tiere in gewerblicher oder landwirtschaftlicher Haltung, vorsätzlich herbeigeführte Versicherungsfälle, Beschädigungen durch im Ausland gehaltene Tiere, Schäden bei Ihnen oder bei Angehörigen, die in Ihrem Haushalt leben, sind nicht abgedeckt
Die Kosten für die Tierhalterhaftpflichtversicherung setzen sich aus verschiedenen Faktoren zusammen, darunter die Selbstbeteiligung, die Rasse des Hundes und vorherige Haftpflichtschäden
Die Versicherung tritt nur für Schäden ein, die Ihr Pferd oder Hund bei Dritten verursacht
Die Forderungsausfalldeckung tritt in Kraft, falls eine dritte Person dem Versicherten einen Schaden zufügt, jedoch aus finanziellen Gründen nicht für den entstandenen Schaden aufkommen kann
Die Versicherung greift für bis zu 5 Jahre auch im Ausland
Die Tierhalterhaftpflicht ist nicht mit einer Krankenversicherung für Tiere gleichzusetzen
Kleintiere wie Katzen, Hamster, Wellensittiche & Co. sind in der privaten Haftpflichtversicherung mitversichert
Eine grundsätzliche Versicherungspflicht besteht in Deutschland nicht, jedoch ist der Abschluss für Tierhalter:innen empfehlenswert
Haftpflichtversicherungen jeglicher Art können in Deutschland von der Steuer abgesetzt werden."
axa,Elektronikversicherung,Gewerbeversicherung,"Versicherungsschutz für moderne Technik wie digitale Telefonanlage, Computernetzwerk oder spezielle Apparate in der Arztpraxis.
Leistet bei unvorhersehbaren Sachschäden durch Bedienungsfehler, Ungeschicklichkeit oder Vorsatz Dritter sowie bei weiteren unvorhersehbaren Schadenereignissen z.B. durch Brand, Blitzschlag, Explosion, Kurzschluss oder Überspannung, Wasser, Feuchtigkeit, Überschwemmung, Abhandenkommen durch Diebstahl, Einbruchdiebstahl oder Raub.
Schutz gegen die finanziellen Folgen von Elektronikschäden.
Bietet eine Vielzahl an Erweiterungen zur Elektronikversicherung an, wie Elektronik-Softwareversicherung, Elektronik-Betriebsunterbrechungsversicherung und Elektronik-Mehrkostenversicherung.
Die Elektronik-Softwareversicherung versichert Aufwendungen für die Wiederherstellung von Daten und Programmen bei Verlust, Veränderungen oder Nichtverfügbarkeit von Daten und Programmen in Folge eines versicherten Sachschadens am Datenträger, oder infolge Bedienungsfehler, vorsätzlicher Programm- oder Datenänderungen durch Dritte in schädigender Absicht, Überspannung, elektrostatischer Aufladung, elektromagnetischer Störung oder höherer Gewalt.
Die Elektronik-Betriebsunterbrechungsversicherung versichert gegen Ertragsausfall (umsatzunabhängige Kosten und entgangener Betriebsgewinn), der bei einer Betriebsunterbrechung infolge eines versicherten Elektronikschadens entsteht.
Die Elektronik-Mehrkostenversicherung versichert zur Abdeckung von Kosten, die notwendig sind um eine Betriebsunterbrechung – aufgrund eines versicherten Elektronikschadens – zu vermeiden oder zu verkürzen. Versicherte Kosten sind z.B. Kosten für Leih- oder Ersatzgeräte.
Maßgeschneiderte Versicherungslösung für elektronische Geräte und Anlagen.
Bietet Schutz für kleine Betriebe, große Unternehmen oder Arztpraxen.
Kostenlose Hotline, E-Mail-Kontakt und Beratung vor Ort für weiterführende Fragen zur Elektronikversicherung."
axa,Industrie Select Haftpflichtversicherung,Haftpflichtversicherung,"Umfassender Versicherungsschutz, der alle relevanten Haftpflichtprodukte, Bausteine und Deckungen in einer Police vereint
Bietet spezielle Deckungsbausteine für spezielle Risiken
Beinhaltet Betriebshaftpflicht-, Umwelthaftpflicht-, Umweltschadens-, Produkthaftpflichtversicherung
Bietet Transparenz durch verständliche und durchgeschriebene Versicherungsbedingungen
Produktrückruf-, Produktschutzversicherung und Mastercover in einer Police
Umfassender Versicherungsumfang auch für Firmen und Betriebsstätten im Ausland
Schutz bei Umweltschäden und Produkthaftungsrisiken
Deckung für die Kosten des Eigen- und Fremdrückrufs aller Branchen inklusive Rückrufe in USA und Kanada
Schutz für Tochterfirmen und Betriebsstätten im Ausland durch Masterdeckung
Versicherungsschutz für weitere Kostentatbestände, wie z. B. Dekontaminationskosten, Abwehrkosten bei Fremdrückruf sowie Honorarkosten für die Beratung durch einen unabhängigen Sicherheits- oder Rückrufberater
Bereitstellung des breiten Deckungsumfangs auch für Firmen und Betriebsstätten im Ausland
Umgekehrte Kongruenzdeckung inklusive USA und Kanada
Anschlussdeckung für das Risiko aus der Arbeitgeberhaftpflicht
Anschlussdeckung für das Risiko aus dem Gebrauch von Kraftfahrzeugen
Aufwendungen vor Eintritt des Versicherungsfalls auch für Firmen und Betriebsstätten im Ausland
Umweltschadendeckung ab Null für Vertriebseinheiten im Ausland
Bereitstellung von Versicherungslösungen für die Mitversicherung von ausländischen Firmen und Betriebsstätten, die den rechtlichen Anforderungen in größtmöglichem Umfang Rechnung trägt."
axa,Krankenhauszusatzversicherung Privatkomfort für alle,Krankenversicherung,"Versicherungsschutz mit den Zusatzversicherungen Krankenhaus easy und Krankenhaus Premium für mehr Leistungen im Krankenhaus.
Drei Krankenhauszusatztarife für Menschen mit unterschiedlichen Ansprüchen: Tarif S (Krankenhaus easy), Tarif M (Krankenhaus Premium), und Tarif L (Krankenhaus Premium Plus).
Tarif S bietet die Unterbringung im Ein- oder Zweibettzimmer ab 10,17 Euro pro Monat, ohne Gesundheitsprüfung und monatlich kündbar.
Tarif M bietet umfassende Leistungen wie Ein- oder Zweibettzimmer und privatärztliche Behandlungen durch Chefärzt:innen und Spezialist:innen ab 15,77 Euro pro Monat.
Tarif L bietet alle Vorteile des Tarifs M, bildet Alterungsrückstellungen und beugt so einem altersbedingten Beitragsanstieg vor, ab 26,13 Euro pro Monat.
Die private Krankenhauszusatzversicherung bietet viele Vorteile, jedoch gibt es auch Leistungen, die sie in der Regel nicht abdeckt, wie kosmetische Operationen oder Behandlungen im Ausland.
Im Tarif Krankenhaus easy müssen Sie eine allgemeine Wartezeit von drei Monaten bedenken. Der Tarif Krankenhaus Premium hingegen schreibt keine allgemeine Wartezeit vor.
Mit der Krankenhauszusatzversicherung haben Sie die freie Krankenhauswahl (ausgenommen sind Privatkliniken).
Die Krankenhauszusatzversicherung von AXA gilt ausschließlich für Personen, die bei einer gesetzlichen Krankenversicherung in Deutschland (GKV) versichert sind.
Die Leistungen werden nur dann erstattet, wenn die gesetzliche Krankenversicherung die Kosten für die allgemeine Krankenhausleistung übernimmt.
Die AXA Krankenversicherung schickt Ihnen nach Vertragsabschluss Ihre Versichertenkarte zu. Gleichzeitig erhalten Sie weitere Informationen zu Ihrem persönlichen Kundenportal My AXA."
axa,Ambulante Zusatzversicherung,Krankenversicherung,"Ganzheitlicher Schutz mit der ambulanten Zusatzversicherung von AXA, die Leistungen vom Heilpraktiker, gesundheitliche Vorsorge, Zuzahlungen für Medikamente sowie für Brillen und Hörgeräte abdeckt.
Schon ab 7,03 EUR im Monat erhältlich.
Ambulante Behandlungen durch Heilpraktiker.
Erstattung für Brillen und Kontaktlinsen.
Erstattung für Arzneimittel.
100 % Auslandsreiseschutz, bis zu sechs Wochen lang.
Zwei Tarife zur Auswahl: MED (EG 080) und MED Komfort.
MED Tarif bietet günstigen Einstieg ab 7,03 € im Monat, MED Komfort bietet beste Preis-Leistung ab 16,09 € im Monat.
MED Komfort Tarif bietet zusätzlich 100% Erstattung für Lasik bis 1000 Euro (2 mal), 80% Erstattung bis zu 500 Euro / 5 Jahre für Hörhilfen, und 80% Erstattung für Vorsorge / Impfungen.
Die ambulante Zusatzversicherung gilt auch im Ausland.
Die Vertragslaufzeit beträgt zwei Jahre und wird danach automatisch um ein Jahr verlängert, wenn keine fristgemäße Kündigung erfolgt.
Die Kostenerstattung für die ambulanten Zusatzleistungen erfolgt nach dem Kostenerstattungsprinzip.
Die ambulante Zusatzversicherung beinhaltet auch Leistungen für präventive Maßnahmen.
Die Kosten für eine Behandlung beim Privatarzt können von der ambulanten Zusatzversicherung erstattet werden."
axa,Berufshaftpflichtversicherung,Haftpflichtversicherung,"Schützt bei Fehlern und Versehen, die im Rahmen der beruflichen Tätigkeit passieren und die berufliche Existenz gefährden können.
Deckt berufliche Risiken für spezielle Berufe, wie z. B. Architekten, Ingenieure, Ärzte, Notare, Rechtsanwälte oder Versicherungsvermittler, ab.
Absicherung gegen Personenschäden und sonstige Schäden (Berufshaftpflichtversicherung).
Absicherung gegen Vermögensschäden (Vermögensschaden-Haftpflichtversicherung).
Bietet Schutz vor Unterschlagung, Diebstahl und Sabotage durch Mitarbeiter oder zielgerichtete Hackerschäden durch außenstehende Dritte (Vertrauensschadenversicherung).
Schützt versicherte Unternehmen vor Vermögensschäden, die durch kriminelle Handlungen von Mitarbeitern oder außenstehenden Dritten verursacht werden.
Abwehr unberechtigter Ansprüche.
Befriedigung berechtigter Ansprüche gegenüber Dritten, die während der Ausübung der beruflichen Tätigkeit verursacht wurden.
Befriedigung berechtigter Ansprüche, die aus Schäden am Bauobjekt resultieren (Architekten und Ingenieure).
Leistungen der Berufshaftpflichtversicherung variieren bedarfsgerecht je nach Beruf.
Optimaler Schutz mit der Berufshaftpflichtversicherung und Vermögensschadenhaftpflichtversicherung von AXA.
Zwingend vorgeschrieben für bestimmte Berufe wie Architekten, Ingenieure, Ärzte, Notare, Rechtsanwälte und Versicherungsmakler."
axa,Elektroauto-Versicherung von AXA,Haftpflichtversicherung,"Absicherung von A bis Z dank allgemeiner Allgefahrendeckung
Mitversicherung des Akkus in allen Tarifen
Immer sorgloser Fahrspaß dank Mobilitätsgarantie
Top-Versicherungsschutz für Hybrid- und Elektroautos
Absicherung des Akkus: Bei AXA ist Ihr Akku in der Kaskoversicherung vollumfänglich mitversichert und wird Ihnen im Fall von Beschädigung, Zerstörung oder Verlust durch ein versichertes Ereignis ohne Höchstgrenzen erstattet.
Mitversicherung des Ladekabels und Ladekabeladapters: Unser Versicherungsschutz umfasst auch Ladekabel und Ladekabeladapter.
Bergen und Abschleppen in den Bausteinen Schutzbrief und Mobilitätsgarantie: Mitversichert ist das Abschleppen bis zur nächsten Ladestation bei leerem Akku.
Verschiedene Tarife zur Auswahl: mobil online, mobil kompakt, mobil komfort
Kfz-Haftpflichtversicherung ist unabdingbar
Empfehlung: Der Abschluss einer Kaskoversicherung
Unsere Kaskoversicherung für Ihr Elektrofahrzeug leistet, wenn der Akku durch einen Kurzschluss an der Verkabelung zerstört wird, Überspannungsschäden am Akku oder anderen elektrischen Fahrzeugteilen dadurch entstehen, dass ein Blitz in das Stromnetz einschlägt und durch das Ladekabel zum Fahrzeug übertragen werden, das Fahrzeug durch einen Brand zerstört wird, das Auto bei einem Unfall beschädigt wird und eine Vollkasko besteht, das Ladekabel während des Aufladens entwendet wird.
Unsere Kaskoversicherung für Ihr Elektrofahrzeug leistet nicht, wenn durch eine chemische Reaktion (z.B. Säure) des Akkus ein Schaden an elektrischen Fahrzeugteilen entsteht, Sie vorsätzlich einen Schaden verursachen.
Wallbox ist die beste und sicherste Möglichkeit, ein Elektroauto zu Hause zu laden.
Mit der langsamen, aber stetigen Verbreitung von Elektrofahrzeugen steigt auch die Anzahl der öffentlichen Ladestationen und Stromtankstellen."
axa,Hausratversicherung von AXA,Hausratversicherung,"Schutz gegen Feuer, Sturm, Einbruchdiebstahl und Leitungswasser
Jederzeit täglich kündbar
Elementar wählbar
Drei Tarifoptionen zur Auswahl: Grundschutz, Gut versichert, Top-Schutz
Versicherungssumme von 650 € pro qm für alle Tarifoptionen
Schutz bei grober Fahrlässigkeit in bestimmten Tarifen
Beitrag ab 1,56 Euro monatlich
Möglichkeit zur Erweiterung des Schutzes mit Zusatzleistungen wie Fahrradversicherung, Glasversicherung, Elementarschadenversicherung oder Schutz gegen Diebstahl auf Reisen
Zusatzbausteine zur individuellen Anpassung des Versicherungsschutzes verfügbar
Schutz gegen Diebstahl rund um die Uhr für Fahrräder, einschließlich E-Bikes
Mobiliarverglasung und Gebäude-Glas als Zusatzoptionen
Schutz gegen Extremwetterereignisse durch Elementarschadenversicherung
Schutz gegen Diebstahl auf Reisen
Notfallservice für schnelle Hilfe in Notfallsituationen
Tägliche Kündigungsmöglichkeit
Garantierte bestmögliche Leistung im Tarif L
Online-Abschluss möglich
Schutz für gesamten Hausrat gegen Zerstörung und Beschädigung durch verschiedene Risiken
Versicherungsschutz für alle im Haushalt lebenden Familienmitglieder
Kosten abhängig von Tarif, Leistungen, Zusatzbausteinen, Größe der Wohnung, Wohnort und Alter des Versicherungsnehmers
Schutz bei Schäden durch Brand, Einbruchsdiebstahl, Vandalismus, Sturmschäden und Leitungswasseraustritt
Möglichkeit zur Anpassung der Versicherungssumme bei größeren Anschaffungen oder Erbschaften
Option ""Unterversicherungsverzicht"" für automatische Anpassung der Versicherungssumme an die allgemeine Preisentwicklung
Elementarversicherung als Zusatzoption für Mieter
Versicherungsschutz gilt für privat genutzte Räumlichkeiten, die im Versicherungsschein angegeben sind
Reisegepäck bis zu drei Monate durch die Hausratversicherung oder die Außenversicherung geschützt
Fahrräder gegen Diebstahl versicherbar
Dynamik-Option für automatische Anpassung der Versicherungssumme an die allgemeine Preisentwicklung
Möglichkeit zur steuerlichen Absetzung bei Nutzung eines steuerlich anerkannten Arbeitszimmers
Zahlungszeitpunkt abhängig von den vereinbarten Zahlungsbedingungen im Versicherungsvertrag."
axa,ROLAND Rechtsschutzversicherungen,Rechtsschutzversicherung,"Bietet optimalen Schutz für Unternehmen und Selbstständige mit individuell zugeschnittenen Rechtsschutzversicherungen.
Enthält Firmen-, Verkehrs- und Immobilien-Rechtsschutz sowie Premium-Schutz mit erweiterten Leistungen.
Bietet Universal-Straf-Rechtsschutz als separate Unternehmensdeckung.
Bietet Manager-Rechtsschutz für Unternehmer und Manager.
JurContract bietet Schutz bei Vertragsstreitigkeiten.
Die 4-in-1-Lösung für Privat- und Berufsleben umfasst Privat-, Firmen-, Verkehrs- und Immobilien-Rechtsschutz.
Inklusive privater Rechtsberatung und Inkassodienstleistung.
Sämtliche Firmen- und Privat-Pkw sind mitversichert, egal wie viele, selbst die Fahrzeuge Ihrer volljährigen Kinder.
Für alle selbst genutzten Gewerbe- und Wohneinheiten: versichert, unabhängig von der Jahresbruttomiete.
Gilt auch für die Familie: im privaten und beruflichen Lebensbereich.
Premium-Schutz: Unser Premium-Rechtsschutz mit erweiterten Leistungen für Unternehmen und freie Berufe.
Top-Manager-Rechtsschutz - Verbessert Ihre Work-Life-Balance in der Chefetage.
Universal-Straf-Rechtsschutz für Mittelstand und Großunternehmen.
JurContract - Ihr Schutzschild bei Vertragsstreitigkeiten.
Rechtsschutzversicherungen von unserem Partner ROLAND.
Weitere Produkte von AXA."
axa,Gewässerschadenhaftpflichtversicherung,Haftpflichtversicherung,"Die Gewässerschadenhaftpflichtversicherung von AXA haftet für Sie als Heizungsbetreiber, insbesondere wenn Sie ein Haus mit einem Heizöl-Tank besitzen.
Sie bietet Schutz vor hohen Kosten, die durch Schäden nach einem Ölaustritt entstehen.
Die Versicherung übernimmt die Kosten von Maßnahmen zur Entseuchung nach einem Ölaustritt.
Der Inhaber eines privaten Tanks mit Heizöl haftet für den entstehenden Schaden in unbegrenzter Höhe.
Die Gewässerschadenhaftpflichtversicherung deckt Maßnahmen zur Entseuchung ab, einschließlich der Abwehr von unberechtigten Ansprüchen, Rettungskosten und Absicherung gegen berechtigte Ansprüche aus der Lagerung und Verwendung von gewässerschädlichen Stoffen.
Mit der Gewässerschadenhaftpflicht können Sie sich bis zu 30 Millionen Euro bei Personen-, Sach- und Vermögensschäden absichern.
Die Versicherung beinhaltet die Absicherung des Besitzers eines Öltanks oder einer anderen Anlage mit schädlichem Inhalt vor den finanziellen Folgen.
Sie greift dann, wenn Sie als Inhaber eines Heizöltanks aus Schäden an Gewässern auf Schadenersatz in Anspruch genommen werden.
Personen, die Sie durch einen Arbeitsvertrag mit der Wartung der Grundstücke mit Öltanks beauftragt haben, sind ebenfalls abgesichert.
Die Gewässerschadenhaftpflichtversicherung von AXA bietet Schutz bei Schäden an Gewässern und Rettungskosten.
Vorsätzlich verursachte Schäden, Schäden am Öltank selbst und Schäden, die bewusst gegen die Gewässerschutzvorschrift verstoßen, sind von der Versicherung ausgeschlossen.
Die Versicherung ist besonders geeignet für Eigentümer eines Hauses mit einem Öltank im Keller oder für Häuser, die an einem Fluss liegen und bei denen durch Hochwasser ein Öltank beschädigt werden könnte.
Die Versicherung ist ab 3,44 € pro Monat erhältlich."
axa,AXA Reiseversicherung,Reiseversicherung,"Versicherungsschutz mit maximaler Flexibilität und für höchste Fahr-Ansprüche.
Bietet Schutz vor Schadenersatzforderungen, damit man nicht mit seinem Privatvermögen haften muss.
Individueller Versicherungsschutz für Hab und Gut.
Erstklassige medizinische Versorgung.
Private Rentenversicherung und Betriebliche Rentenversicherung.
Berufsunfähigkeitsversicherung und Existenzschutzversicherung.
Inhaltsversicherung und Betriebsgebäude Transportversicherung.
Betriebshaftpflichtversicherung und Berufshaftpflichtversicherung.
Kautionsversicherung und Zusatzinformationen Bürgschaft und Kaution.
Factoring und Firmenleasing.
Ganzheitliche Mitarbeiterabsicherung und Betriebliche Altersversorgung.
Kfz-Flottenversicherung und Cyber-Versicherung.
AXA International Services und Luftfahrtversicherung.
Gewerblicher Rechtsschutz.
Reiseversicherung inkl. Reiserücktrittsversicherung.
Einfach online abschließen und mit der nächsten E-Mail Ihre Versicherungspolice erhalten.
Renommierter Versicherungsdienstleister der Welt.
Ausgezeichnetes Preis-Leistungs-Verhältnis und ein an Ihre Bedürfnisse angepassten Rundum-Schutz für Ihre Reise.
Deckungssumme: Für eine Reise: bis 25.000 Euro / Für eine Jahrespolice bis 10.000 Euro Einzelperson / 15.000 Euro Familie.
Reiseabbruch- und Reiserücktrittsversicherung bereits bei Abbruch in der ersten Reisehälfte.
Reiseassistance: Telefon-Hotline und App Travel Eye.
Quarantänekostenversicherung.
Reiseunannehmlichkeiten-Versicherung für Verpflegungsaufwendungen (z.B. bei Flug- oder Gepäckverspätung).
Reisegepäckversicherung und Reiseunfallversicherung.
Aktivitätsversicherung: Reparatur/Ersatz beschädigter oder zerstörter Sportgeräte, Übernahme von Rettungs- und Bergungskosten.
Auslandskrankenversicherung als optionaler Baustein der Reiseversicherung.
Telemedizinische Assistance jeden Tag rund um die Uhr Zugang zu einem deutschsprachigen Arzt.
Selbstbehalt wählbar: entweder 20 % des erstattungsfähigen Schadens, mindestens jedoch 25 EUR pro versicherte Person.
Schutz auch im Falle einer Infektion mit COVID 19 oder einem vergleichbaren Virus.
Übernahme der Kosten einer krankheitsbedingten Reiseverlängerung sowie die Umbuchungskosten Ihres Rückflugs – und das bis zu 3.500 Euro pro Person.
Greift im Falle einer Naturkatastrophe, wenn die Katastrophe Sie daran hindert, die Reise mit dem gebuchten Beförderungsunternehmen anzutreten und/oder die gewünschte Unterkunft am Reiseort zu beziehen, sofern Sie vom Veranstalter keinen Ersatz erhalten."
