company,product_name,category,details
huk-coburg,Haftpflicht,Haftpflichtversicherung,"['Umfasst Autoversicherung, Telematik Plus, Elektroautos, Fahranfänger-Versicherung, Oldtimer & Youngtimer, Lieferwagen-Versicherung', 'Zusatzschutz durch Kfz-Schutzbrief, Fahrerschutzversicherung, Verkehrsrechtsschutz', 'Spezieller Schutz für Wohnmobil, Wohnwagen und Anhänger', 'Versicherung für Elektroautos, E-Scooter, S-Pedelec', 'Unterstützung von umweltfreundlichem Fahren', 'Optimal abgestimmt auf die Bedürfnisse von Elektro- und Hybridautobesitzern', 'Versicherung für Moped, E-Scooter, Leichtkraftrad, Motorrad, Quad', 'Umfassender Schutz für verschiedene Zweiradtypen', 'Schutz gegen Einbruchdiebstahl, Vandalismus, Wasserschäden', 'Mitversicherung von Wertsachen wie Schmuck und Bargeld', 'Möglichkeit zur Neuwerterstattung', 'Schnelle Terminvergabe und erstklassige Leistungen', 'Inklusive naturheilkundlicher Behandlungen und Chefarztbehandlungen', 'Kostenübernahme für teure Zahnbehandlungen', 'Weltweit geltender Diebstahlschutz', 'Versicherung von Fahrradanhängern und Zubehör', 'Individuell anpassbarer Versicherungsschutz', 'Private Unfallversicherung, Kinderunfallversicherung, Unfallversicherung für Rentner', 'Umfassender Schutz bei Unfällen', 'Pflege-Bahr, Pflegemonatsgeld-Versicherung, Pflege-Assistance-Leistungen', 'Unterstützung bei Pflegebedürftigkeit', 'Premium Rente, Rürup Rente, Riester Rente, Direktversicherung, Sofortrente', 'Individuelle Vorsorgelösungen für das Alter', 'Berufsunfähigkeitsversicherung, Existenzschutzversicherung, Dienstunfähigkeitsversicherung, Risikolebensversicherung, Sterbegeldversicherung', 'Absicherung der finanziellen Existenz bei Berufsunfähigkeit oder Tod', 'Tierhalterhaftpflicht, Hundehaftpflicht, Pferdehaftpflicht, Katzenversicherung, Tierkrankenversicherung', 'Schutz für Haustiere und deren Halter', 'E-Bike-Versicherung, Fahrradversicherung, Fahrradschutzbrief, Jagdhaftpflichtversicherung, Wassersportversicherung', 'Versicherungslösungen für sportliche Aktivitäten und Freizeit', 'Autoservice, Autoankauf, Verkauf & Abo, THG-Quote, Kfz-Zulassung', 'Unterstützung bei verschiedenen Mobilitätsbedürfnissen', 'Verkehrsrechtsschutz, Privat-, Berufs- & Verkehrsrechtsschutz, Familienrechtsschutz, Privatrechtsschutz', 'Rechtliche Absicherung in verschiedenen Lebensbereichen', 'Bauherrenhaftpflicht, Feuer-Rohbauversicherung, Bausparen, Wohn-Riester, Baufinanzierung, Bauleistungsversicherung', 'Versicherungslösungen für Bauprojekte und Immobilienfinanzierung', 'Private Haftpflichtversicherung, Familienhaftpflicht, Haus- & Grundbesitzerhaftpflicht, Amtshaftpflicht & Vermögensschadenhaftpflicht', 'Schutz vor Haftungsrisiken im privaten und beruflichen Bereich']"
huk-coburg,Nachhaltigkeit in der HUK-COBURG,Haftpflichtversicherung,"['Umfasst Auto\xadversicherung, Telematik Plus, Elektroautos, Fahranfänger-Versicherung, Oldtimer & Youngtimer, Lieferwagen-Versicherung', 'Zusatzschutz durch Kfz-Schutzbrief, Fahrerschutz\xadversicherung, Verkehrsrechtsschutz', 'Speziell auf Elektro- und Hybridautos zugeschnittene Leistungen', 'Absicherung gegen Einbruchdiebstahl', 'Wertsachen wie Schmuck (bis zu 30.000 €) und Bargeld (bis 2.000 €) mitversichert', 'Neuwerterstattung', 'Maßgeschneiderte Tarife', 'Naturheilkundliche Behandlungen, Chefarztbehandlungen im Krankenhaus, Zahnbehandlungen', 'Vorteile für Studierende, insbesondere Kinder von Beamten', 'Absicherung bei Diebstahl und Hochwasser', 'Schutz bei Autoaufbruch und Autodiebstahl', 'Wasserschäden durch Überschwemmung abgedeckt', 'Schutz gegen Naturgewalten', 'Mitversicherung von Elementarschäden durch Überschwemmungen', 'Ergänzung zur Hausrat- oder Wohngebäudeversicherung', 'Weltweit geltender Diebstahl-Schutz', 'Versicherung von Fahrradanhängern und Zubehör', 'Individuell anpassbare Bausteine', 'Untersuchung der Akzeptanz von Elektroautos', 'Trendanalyse bei verschiedenen Altersgruppen', 'Quelle: HUK-Mobilitätsstudie', 'Möglichkeit, Versicherungen zu checken und 45 € zu sichern', 'Wechsel von mindestens 3 Versicherungen zur HUK-COBURG', '45-€-Amazon.de-Gutschein bei nicht günstigeren Angeboten', 'Heilpraktiker und Psychotherapie-Angebote', 'Physiotherapie-Dienstleistungen', 'Kontaktinformationen und Standorte in Bochum', 'Informationen zu Auto- und Mobilitätsversicherungen', 'Tipps zum Schutz vor Autodiebstahl', 'Beratung zu Kfz-Versicherungen', 'Informationen zu Hausrat- und Haftpflichtversicherungen', 'Schutz vor Einbruchdiebstahl und Vandalismus', 'Beratung zu rechtlichen Versicherungen', 'Informationen zu Kranken- und Pflegeversicherungen', 'Altersvorsorge-Optionen', 'Beratung zu Existenzsicherungen', 'Kundenservice und Kontakt-Center', 'Schadenservice und Kunden werben Kunden', 'Apps und Social Media Präsenz', 'Spezielle Versicherungsprodukte für den öffentlichen Dienst', 'Beratung und maßgeschneiderte Lösungen', 'Informationen zu Beamtenversicherungen', 'Engagement für nachhaltige Versicherungsprodukte', 'Umweltfreundliche Optionen für E-Fahrzeuge', 'Förderung von nachhaltigen Praktiken']"
huk-coburg,Unfall­versicherungen,Unfallversicherung,"['Umfasst Auto\xadversicherung, Telematik Plus, Elektroautos, Fahranfänger-Versicherung, Oldtimer & Youngtimer, Lieferwagen-Versicherung', 'Zusatzschutz durch Kfz-Schutzbrief, Fahrerschutz\xadversicherung, Verkehrsrechtsschutz', 'Speziell zugeschnittene Leistungen für Elektro- und Hybridautos', 'Versicherung für Elektroautos, E-Scooter, S-Pedelec', 'Übersicht über alle E-Fahrzeug-Versicherungen', 'Versicherung für Moped, E-Scooter, Leicht\xadkraftrad, Motorrad, Quad', 'Übersicht über alle Zweirad- und Quad-Versicherungen', 'Kfz-Schutzbrief, Fahrerschutz\xadversicherung, Verkehrsrechtsschutz', 'Übersicht über alle Zusatzschutz-Versicherungen', 'Versicherung für Wohnmobil, Wohnwagen, Anhänger', 'Übersicht über alle Wohnmobil- und Anhänger-Versicherungen', 'Autoservice, Autoankauf, Verkauf & Abo, THG-Quote, Kfz-Zulassung', 'Übersicht über alle Mobilitätsdienstleistungen', 'Hausrat\xadversicherung, Wohn\xadgebäude\xadversicherung, Glas\xadversicherung, Elementar\xadversicherung', 'Übersicht über alle Haus- und Wohnungsversicherungen', 'Private Haft\xadpflicht\xadversicherung, Familien\xadhaftpflicht, Haus- & Grundbesitzer\xadhaftpflicht, Amts\xadhaftpflicht & Vermögensschaden\xadhaftpflicht', 'Übersicht über alle Haftpflichtversicherungen', 'Verkehrsrechtsschutz, Privat-, Berufs- & Verkehrsrechtsschutz, Familienrechtsschutz, Privatrechtsschutz', 'Übersicht über alle Rechts\xadschutz\xadversicherungen', 'Bauherren\xadhaftpflicht, Feuer-Rohbau\xadversicherung, Bau\xadsparen, Wohn-Riester, Bau\xadfinanzierung, Bauleistungs\xadversicherung', 'Übersicht über alle Bauversicherungen', 'Tierhalter\xadhaftpflicht, Hunde\xadhaftpflicht, Pferde\xadhaftpflicht, Katzen\xadversicherung, Tierkranken\xadversicherung', 'Übersicht über alle Tier\xadversicherungen', 'E-Bike-Versicherung, Fahrrad\xadversicherung, Fahrradschutzbrief, Jagd\xadhaftpflicht\xadversicherung, Wassersport\xadversicherung', 'Übersicht über alle Sport- und Freizeitversicherungen', 'Kranken\xadvoll\xadversicherung, Private Kranken\xadversicherung für Beamte, Auslandskranken\xadversicherung', 'Übersicht über alle privaten Kranken\xadversicherungen', 'Zahnzusatz\xadversicherung, Krankenhauszusatz\xadversicherung, Krankentagegeld\xadversicherung, Ambulante Zusatz\xadversicherung, Krankenhaustagegeld, Ergänzungsschutz, Zusatz\xadversicherung für Kinder & Jugendliche, BARMER Zusatz\xadversicherungen', 'Übersicht über alle Kranken\xadzusatz\xadversicherungen', 'Berufs\xadunfähigkeits\xadversicherung, Existenzschutz\xadversicherung, Dienst\xadunfähigkeits\xadversicherung, Risiko\xadlebens\xadversicherung, Sterbegeld\xadversicherung', 'Übersicht über alle Existenzsicherungsversicherungen', 'Premium Rente, Rürup Rente, Riester Rente, Direkt\xadversicherung, Sofortrente', 'Übersicht über alle Altersvorsorgeprodukte', 'Pflege-Bahr, Pflegemonatsgeld-Versicherung, Pflege-Assistance-Leistungen', 'Übersicht über alle Pflege\xadversicherungen', 'Private Unfall\xadversicherung, Kinder\xadunfall\xadversicherung, Unfall\xadversicherung für Rentner', 'Übersicht über alle Unfall\xadversicherungen']"
huk-coburg,Lokales Engagement der HUK-COBURG,not_defined,"['Umfasst Auto\xadversicherung, Telematik Plus, Elektroautos, Fahranfänger-Versicherung, Oldtimer & Youngtimer, Lieferwagen-Versicherung', 'Zusatzschutz durch Kfz-Schutzbrief, Fahrerschutz\xadversicherung, Verkehrsrechtsschutz', 'Speziell zugeschnittene Leistungen für Elektro- und Hybridautos', 'Absicherung gegen Einbruchdiebstahl und Vandalismus', 'Mitversicherung von Wertsachen wie Schmuck (bis 30.000 €) und Bargeld (bis 2.000 €)', 'Neuwerterstattung in individuellen Fällen', 'Maßgeschneiderte Tarife, z. B. für naturheilkundliche Behandlungen und Chefarztbehandlungen', 'Beitrags-Rückerstattung bei Leistungsfreiheit', 'Vorteile für Privatpatienten in der Terminvereinbarung', 'Schutz bei Autodiebstahl und Schäden durch Naturgewalten', 'Absicherung bei Teil- oder Komplettdiebstahl des Fahrzeugs', 'Versicherungsschutz bei Wasserschäden durch Überschwemmung und Wasserschlag', 'Zusatz zur Hausrat- oder Wohngebäudeversicherung', 'Schutz vor Schäden durch Naturgewalten wie Überschwemmung und Rückstau', 'Empfohlen für Gebiete mit erhöhtem Risiko für Naturkatastrophen', 'Weltweit geltender Diebstahl-Schutz bei Einbruchdiebstahl und Raub', 'Versicherung von Fahrradanhängern und Zubehör', 'Individuell anpassbarer Versicherungsschutz', 'Untersuchung der Nutzung von Elektrofahrzeugen in Hamburg', 'Erkenntnisse über die Vorlieben der Bevölkerung beim Autokauf', 'Informationen über das Ladesäulennetz in Hamburg', 'E-Kennzeichen-Autos parken bis zu 2 Stunden kostenlos an Parkscheinautomaten', 'Bevorzugtes Abstellen an öffentlichen Ladestationen', 'Nutzung von Ökostrom an städtischen Ladeeinrichtungen', 'Spenden an gemeinnützige Vereine in Hamburg', 'Unterstützung der Hamburger Tafel und des Kinder-Hospiz Sternenbrücke', 'Engagement auf Empfehlung der Mitarbeiter und Mitarbeiterinnen in Hamburg']"
huk-coburg,Gesundheits­partner,Hausratversicherung,"['Umfasst verschiedene Versicherungsarten wie Autoversicherung, Telematik Plus, Elektroautos, Fahranfänger-Versicherung, Oldtimer & Youngtimer, Lieferwagen-Versicherung.', 'Bietet Zusatzschutz wie Kfz-Schutzbrief, Fahrerschutzversicherung, Verkehrsrechtsschutz.', 'Speziell auf die Bedürfnisse von Elektro- und Hybridautos abgestimmt.', 'Teilkasko- und Vollkaskoversicherung verfügbar.', 'Verzicht auf Einwand der groben Fahrlässigkeit und Neupreisentschädigung.', 'Schutz vor finanziellen Folgen eines Einbruchs.', 'Übernahme der Kosten bei Einbruchdiebstahl und Vandalismus.', 'Mitversicherung von Wertsachen wie Schmuck (bis zu 30.000 €) und Bargeld (bis zu 2.000 €).', 'Möglichkeit zur Ergänzung mit Fahrrad-Diebstahl-Schutz inklusive Schutzbrief.', 'Bietet erstklassige Leistungen und zeitnahe Termine.', 'Tarife, die zu individuellen Lebensumständen passen.', 'Leistungen wie naturheilkundliche Behandlungen, Chefarztbehandlungen im Krankenhaus, Kostenübernahme für Zahnbehandlungen.', 'Spezielle Angebote für Studenten in Karlsruhe.', 'Weltweit geltender Schutz bei Einbruchdiebstahl und Raub.', 'Versicherung von Fahrradanhängern und Zubehör.', 'Individuell anpassbarer Versicherungsschutz.', 'Erfordert gesichertes Fahrrad und unverzügliche Anzeige bei der Polizei im Falle eines Diebstahls.', 'Zusatz zur Hausrat- oder Wohngebäudeversicherung.', 'Schutz gegen Schäden durch Naturgewalten wie Erdbeben, Schneedruck, Überschwemmungen.', 'Besonders relevant in Gebieten mit erhöhtem Risiko durch Klimawandel.', 'Untersuchung der Bedeutung von Autos im Haushalt.', 'Fokus auf den Trend zu Elektroautos.', 'Erkenntnisse über die Verbreitung und Akzeptanz von E-Autos in verschiedenen Altersgruppen.', 'Förderung eines klimaschonenden und nachhaltigen Verkehrssystems.', 'Staatliche Förderungen und Steuerbefreiungen für E-Autos.', 'Unterstützung durch Stadtwerke Karlsruhe bei der Wahl und dem Kauf von E-Fahrzeugen.', 'Zahlreiche öffentliche Ladestationen in Karlsruhe.', 'Absicherung durch Teilkasko- und Vollkaskoversicherung.', 'Schutz gegen Diebstahl und Naturgewalten.', 'Beratung durch persönliche Ansprechpartner vor Ort.', 'Kooperation mit medizinischen Versorgungszentren, Heilpraktikern, Physiotherapiezentren und Apotheken.', 'Unterstützung bei der ambulanten ärztlichen Versorgung.', 'Angebote für alternative Heilmethoden und Physiotherapie.']"
signal_iduna_group,Grenzversicherung,Haftpflichtversicherung,"['Geflüchtete sind bei einem Versicherungsnehmer automatisch mitversichert, wenn sie in dessen Zuhause oder in seiner Zweit- oder Einliegerwohnung unterkommen.', 'Versicherungsschutz für alle Sachschäden bis 5.000 Euro, die Geflüchtete versehentlich am Eigentum des Versicherungsnehmers verursachen.', 'Haustiere von Geflüchteten sind mit einer Deckungssumme bis zu 10.000 Euro versichert.', 'Leistungserweiterungen gelten auch für eine private Haftpflichtversicherung, die in die Betriebshaftpflicht integriert ist.', 'Gegenstände wie Möbel oder Elektrogeräte von Geflüchteten sind in der Wohnung oder im Haus des Versicherungsnehmers mitversichert.', 'Versicherungsschutz gilt nicht außerhalb des Hauptwohnsitzes, zum Beispiel in einer Zweit- oder Einliegerwohnung.', 'Versicherungsschutz bei fremdem Eigentum bis zu einer Versicherungssumme von 10.000 Euro.', 'Geflüchteten, die privat bei einem Versicherungsnehmer unterkommen, wird beitragsfreier Unfallschutz geboten.', 'Schutz im Basistarif der Unfallversicherung mit folgenden Leistungen:', 'Keine Meldung erforderlich, wenn Geflüchtete im eigenen Ein- oder Zweifamilienhaus untergebracht werden.', 'An den Leistungen für die Wohngebäudeversicherung ändert sich nichts.', 'Speziell für Autos, die außerhalb der EU zugelassen sind.', 'Erforderlich, wenn mit dem eigenen Auto nach Deutschland gekommen wird.', 'Fahrzeug muss haftpflichtversichert sein, um in Deutschland fahren zu dürfen.']"
signal_iduna_group,Betriebsrente Plus,Krankenversicherung,"['Private Krankenversicherung für Selbstständige', 'Private Krankenversicherung für Angestellte', 'Private Krankenversicherung für Beamte', 'Private Krankenversicherung (PKV) für Studierende', 'Anwartschaftsversicherung', 'Beitragsentlastungstarif', 'Zahnzusatzversicherung für Kinder', 'Krankenhauszusatzversicherung für Kinder', 'Keine spezifischen Details angegeben', 'Kinderunfallversicherung', 'Senioren-Unfallversicherung', 'Unfallversicherung mit Beitragsrückgewähr', 'Glasversicherung', 'Private Cyber-Versicherung', 'Bauzeitversicherung', 'Kfz-Haftpflichtversicherung', 'Vollkasko', 'Teilkasko-Versicherung', 'Schutzbriefversicherung', 'E-Auto-Versicherung', 'Kfz-Versicherung für Fahranfängerinnen und Fahranfänger', 'Lastenradversicherung', 'E-Bike Versicherung', 'Familienhaftpflicht', 'Single-Haftpflichtversicherung', 'Keine spezifischen Details angegeben', 'Keine spezifischen Details angegeben', 'Jahres-Reiserücktrittsversicherung', 'Reiserücktrittsversicherung für Familien', 'Keine spezifischen Details angegeben', 'Keine spezifischen Details angegeben', 'Betriebliche Krankenversicherung für die LandBauTechnik', 'Betriebliche Krankenversicherung (bKV) für Bestatter', 'Fortsetzung Ihrer betrieblichen Krankenversicherung (bKV)', 'Betriebliche Krankenversicherung für Familienangehörige', 'Keine spezifischen Details angegeben']"
signal_iduna_group,Krankentagegeldversicherung,Krankenversicherung,"['Schutz vor hohen Zuzahlungen für gesetzlich Versicherte', 'Übernahme von Kosten für Vorsorgeuntersuchungen, Reiseschutzimpfungen, Brillen und Kontaktlinsen', 'Inklusive alternative Heilmethoden und Medikamente', 'Keine Wartezeiten', '24-h-Gesundheitshotline für medizinische Fragen', 'Leistungen für nicht wissenschaftlich anerkannte Maßnahmen wie Schmerzakupunktur, Homöopathie und anthroposophische Medizin', 'Keine Altershöchstgrenze für den Abschluss', 'Heilpraktiker / Naturheilkunde durch Ärzte: 80% bis 250 € je Kalenderjahr', 'Vorsorgeuntersuchungen & Reiseschutzimpfungen: 100% bis 250 € in 2 aufeinanderfolgenden Kalenderjahren', 'Brillen & Kontaktlinsen: 100% bis 250 € in 2 aufeinanderfolgenden Kalenderjahren', 'Augenkorrekturen mit Laserverfahren: 500 € Erstattung', 'Gesetzliche Zuzahlungen für Heil- und Hilfsmittel: 100% bis 250 € je Kalenderjahr', 'Hilfsmittel wie Hörgeräte: bis 250 € je Kalenderjahr', 'Auslandsreise-Krankenversicherung: 100%', 'Heilpraktiker / Naturheilkunde durch Ärzte: 80% bis 750 € je Kalenderjahr', 'Vorsorgeuntersuchungen & Reiseschutzimpfungen: 100% bis 750 € in 2 aufeinanderfolgenden Kalenderjahren', 'Brillen & Kontaktlinsen: 100% bis 375 € in 2 aufeinanderfolgenden Kalenderjahren', 'Augenkorrekturen mit Laserverfahren: 1.000 € Erstattung', 'Gesetzliche Zuzahlungen für Heil- und Hilfsmittel: 100% bis 250 € je Kalenderjahr', 'Hilfsmittel wie Hörgeräte: bis 750 € je Kalenderjahr', 'Auslandsreise-Krankenversicherung: 100%', 'Bis zu 100% Kostenübernahme für hochwertigen Zahnersatz', 'Bis zu 100% für professionelle Zahnreinigungen ohne Begrenzungen', 'Weitere Extras: Bleaching und unsichtbare Zahnschienen (Aligner)', 'Schutz der Gesundheit des Kindes mit bestmöglicher medizinischer Versorgung', 'Unterbringung im Ein- und Zweibettzimmer', 'Freie Arzt- und Krankenhauswahl', 'Ohne Wartezeit', 'Finanzielle Absicherung bei Krankenhausaufenthalt', 'Steuerfreie Leistungen', 'Finanzielle Absicherung für eine Kur', 'Finanzielle Absicherung bei Krankheit', 'Steuerfreie Leistungen', 'Anpassungsmöglichkeit bei Gehaltsänderung ohne erneute Gesundheitsprüfung']"
signal_iduna_group,Auslandskrankenversicherung,Reiseversicherung,"['Schutz nach Maß auf Einzelreisen oder zum Jahrestarif', 'Volle Kostenübernahme ohne Selbstbeteiligung, auch bei Rücktransport', '24-Stunden-Notfalltelefon an 365 Tagen im Jahr', 'Kostenübernahme für Krankenbesuch einer nahestehenden Person im Ausland', 'Extra-Schutz für Familien bei Erkrankung der Eltern im Urlaub', 'Rücktransport muss ohne Auslandskrankenversicherung selbst bezahlt werden', 'Gesetzliche Krankenversicherung erstattet keine Kosten außerhalb der EU', 'Private Krankenversicherung deckt oft nicht alle Leistungen im Ausland ab', 'Tages-Reise-KV ab €1,60 pro Tag, Jahres-Reise-KV ab €23,90 pro Jahr', 'Geltungsbereich weltweit oder weltweit ohne USA, Kanada und karibische Inseln', 'Medizinisch sinnvoller und vertretbarer Krankenrücktransport', 'Such-, Rettungs- und Bergungskosten bis zu 15.000 €', 'Organisation und Kostenübernahme für Notfallbetreuung oder Rückholung von versicherten Kindern', 'Hotelübernachtung versicherter Mitreisender bis zu 14 Hotelübernachtungen, bis zu 2.500 €', 'Rücktransport einer Begleitperson bis zu 1.600 €', 'Krankenbesuch nahestehender Person im Ausland bis zu 2.500 €', 'Entstandene Telefon- und Taxikosten im Ausland bis zu 50 €', 'Versicherungsschutz auch bei Erkrankung durch Covid-19', 'Keine Gesundheitsprüfung beim Abschluss erforderlich']"
signal_iduna_group,Persönliche Beratung,Haftpflichtversicherung,"['100 Mio. € Deckungssumme', 'Mallorca-Police: Mietwagen-Schutz im europäischen Ausland', 'Kauf-/Neuwertentschädigung bis zu 36 Monaten möglich', 'Schäden durch grobe Fahrlässigkeit mitversichert', 'Ausgezeichnet als fairster Kfz-Serviceversicherer von Focus-Money', 'Tierbiss-Schäden bis zu 5.000 Euro mitversichert', 'Pflichtversicherung', 'Personenschäden bis zu 15 Mio. Euro je geschädigte Person', 'Personen-, Sach- und Vermögensschäden insgesamt bis zu 100 Mio. Euro', 'Ersatz für Schäden am eigenen Fahrzeug', 'Unterscheidung zwischen Teilkasko und Vollkasko', 'Grunddeckung für Diebstahl und Zusammenstoß mit Tieren', 'Schäden durch Elementargewalten abgedeckt', 'Umfasst Teilkasko-Schutz', 'Versichert auch selbstverschuldete Schäden und Vandalismus', 'Freie Werkstattwahl', 'SIGNAL IDUNA Schutzbrief', 'GAP-Deckung', 'Auslandsschadenschutz', 'Personenschutz', 'Autoschutz', 'Fahrerschutz', 'Rabattschutz', 'Erweiterte Kaskoleistungen für E-Fahrzeuge und Hybride', '5 % Nachlass für Fahrzeuge mit E-Kennzeichen', 'Allgefahrendeckung für den Antriebs-Akku', 'Günstiger Schutz für junge Menschen zwischen 17 und 27', 'Alle Autos fahren, die bei SIGNAL IDUNA versichert sind', 'Schadenfreie Jahre aufbauen', 'Schutz für Mietwagen im Ausland', 'Erweitert die deutsche Kfz-Haftpflichtversicherung auf Mietwagen', 'Schutz bei Totalschaden oder Diebstahl für geleaste oder kreditfinanzierte Fahrzeuge', 'Schließt die Lücke zwischen Wiederbeschaffungswert und offenen Restbeträgen', 'Erstattung des Neupreises bei Totalschaden innerhalb von 12 bis 36 Monaten', 'Erweiterung auf 36 Monate mit Baustein Autoschutz', 'Erstattung des Kaufwerts für Gebrauchtfahrzeuge bei Totalschaden', 'Erweiterung auf 36 Monate mit Baustein Autoschutz', 'Schutz bei unverschuldetem Unfall im europäischen Ausland', 'Optionaler Baustein im Tarif Premium', 'Schutz des Schadenfreiheitsrabatts bei einem Schaden pro Jahr', 'Gilt für Kfz-Haftpflicht- und Vollkaskoversicherung', 'Reparatur in einer vom Versicherer festgelegten Werkstatt', 'Niedrigere Versicherungsbeiträge und guter Service', 'Rabatt bei schadenfreiem Fahren', 'Übertragung der Schadenfreiheitsklassen möglich', 'Bewertung des Schadenrisikos in verschiedenen geografischen Gebieten', 'Maximal gedeckte Summe für verursachte Schäden', 'SIGNAL IDUNA bietet 100 Mio. Euro pauschal', 'Online-Schadenmeldung möglich', 'Telefonische Schadenmeldung rund um die Uhr erreichbar', 'Online-Anmeldung, Abmeldung oder Ummeldung des Fahrzeugs', 'Behördenkosten im Service enthalten', 'Online-Anpassung der Tarifmerkmale oder Zahlungsweise', 'Übersicht über alle Versicherungsangelegenheiten', 'Einfach, intuitiv und unkompliziert', 'Beratungstermin mit einem Ansprechpartner in der Nähe vereinbaren']"
signal_iduna_group,Bauherrenhaftpflicht,Haftpflichtversicherung,"['Auf einem Bau ist (fast) alles möglich.', 'Bei einem Bauvorhaben sind Sie verpflichtet, besondere Sorgfalt walten zu lassen, um Schäden zu vermeiden.', 'Der Geschädigte wendet sich an Sie als Bauherren, unabhängig davon, ob ein Bauunternehmer verantwortlich gemacht werden kann.', 'Die Bauherren-Haftpflichtversicherung schützt vor finanziellen Folgen bei berechtigten oder unberechtigten Schadenersatzansprüchen.', 'Eine bestehende Privat-Haftpflichtversicherung deckt private Bauvorhaben ab, sofern die Vertragsbedingungen ab 2010 gelten.']"
